StudentID,EEG_Delta_mean,EEG_Delta_var,EEG_Theta_mean,EEG_Theta_var,EEG_Alpha_mean,EEG_Alpha_var,EEG_Beta_mean,EEG_Beta_var,EEG_Gamma_mean,EEG_Gamma_var,EEG_Theta_Alpha,EEG_Beta_Alpha,GSR_mean,GSR_std,GSR_slope,GSR_peaks,Pupil_mean,Pupil_std,GazeX_std,GazeY_std,TIVA_Engagement_mean,TIVA_Valence_mean,TIVA_Attention_mean,TIVA_Joy_mean,TIVA_Sadness_mean,TIVA_Anger_mean,TIVA_Fear_mean,TIVA_Surprise_mean,TIVA_Neutral_mean,Difficulty_mean,ResponseTime_mean,TrialID_Item1,TrialID_Item10,TrialID_Item11,TrialID_Item12,TrialID_Item13,TrialID_Item14,TrialID_Item15,TrialID_Item16,TrialID_Item17,TrialID_Item18,TrialID_Item19,TrialID_Item2,TrialID_Item20,TrialID_Item3,TrialID_Item4,TrialID_Item5,TrialID_Item6,TrialID_Item7,TrialID_Item8,TrialID_Item9,TrialID_spl1,TrialID_spl2
-0.631578947368421,-0.041358100873889386,0.851699414587479,-0.007235854740806367,0.09224749102998439,-0.24647941770629395,0.3623222041870476,-0.28116498072895957,-0.23425572620540674,-0.09235696750396385,0.39350903339592064,0.42512000944766354,-0.14986426462438288,0.561314748591842,1.5971069707745966,-0.5301637876891501,-0.2513661202185793,-0.059607597539425586,-0.06305503729879351,0.5891970405580507,0.08726627568284895,0.04493890722837711,-3.0177952064094007,0.44027938194217137,1.0187695720955137,4.1277694611386675,-0.3277719292047867,0.3295423959175043,0.27357058601246936,-0.1598206451739921,0.0,-0.09634852898503424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7894736842105263,0.1384327265999732,-0.04614649505866386,0.17058555825127114,-0.41861137005413324,0.8331035011568586,-0.7993112416897473,0.7738333102756733,-0.4842539148939309,0.6436223568508387,-0.6779184936147079,-0.4587372606352671,0.46382305316159034,-0.5365770831433028,-0.5319166163008517,0.09815640774022513,-0.15300546448087435,-0.7063540291608971,-0.648305075672354,1.4348666843312736,0.7607554160118009,0.2144100378650971,0.0,0.41037537203292557,-0.22342781735488776,-0.06589541745464184,0.5174151159671954,-0.0435714061770036,-0.07159951190576765,0.10080467171295772,0.0,-0.2027980000320984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7894736842105263,0.20804643498227765,-0.5840958430780832,0.08122069430895835,-0.6910131220313962,0.997475454126977,-0.2892933395970597,0.2625228591481913,-0.26196505303106893,0.1420804175313942,-0.2222693709822223,-0.7054199163867666,-0.05530156752001177,-0.5410907815676916,-0.524087701232459,0.0580584539167344,0.15300546448087432,0.07698662913098216,-0.075031238432422,0.38543603857550857,-0.5620686129197652,0.377134514133388,0.0,-0.3839370578468069,-0.30722406347846454,-0.09552648208558656,1.476673192821614,-0.0029698886253836047,-0.07123093542277747,0.06944105805735547,0.0,-0.11960448689780097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8421052631578947,-0.640383032736828,-0.5069528823725864,-0.07235531454898939,-0.0173116940253818,0.47380353612514053,0.4118711522854366,2.2322319728132234,0.21749136728264887,2.326136951648071,-0.3559749354929819,-0.5388054403762013,2.151329848755495,-0.5566227038832137,-0.4225046671396288,0.3474168417629719,-0.03278688524590164,-0.06364567356196839,-0.023368836073539498,0.599405797370984,0.49688006628442805,1.3638448670870817,0.0,0.4439194896231074,0.6464383393462833,-1.2409387252387216,-0.4150055377811394,0.36681934310008146,0.30571968105035285,-0.17876635330061566,0.0,-0.03612377357213017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3157894736842105,0.6867244543564672,-0.15116347240809652,0.7539665835072354,-0.03734421020678177,0.7593431352582087,0.46470246196579407,0.5246010679058558,0.4113727038052064,0.612083434474395,0.056178180565004836,0.4692256425519298,0.2712424117309968,-0.615621868884491,-0.5194453482480671,0.08154893081743121,0.05464480874316937,0.1175621014860677,0.15881610886046899,-0.05556139293070953,0.2941382102752763,3.7885873696435364,0.0,0.2540774781870674,2.0957624539126734,-0.1529349081103017,4.617232496678643,10.733021331338257,7.747065723403264,-4.757341700155009,0.0,0.04215243019858439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21052631578947367,0.3975269589842676,0.7055073969000206,0.4626515206515037,0.8680773387580943,0.3176332668708692,0.9462069083706142,-0.23357085402341785,0.5968085410834714,-0.12318899009567884,0.22598211277289593,0.5282115165206457,-0.31027109921515433,-0.08290281682210898,0.209507094130652,-0.7793347495324133,-0.1202185792349727,0.6609245445434894,0.6994743662958808,-0.19815943934350783,-0.32786707353137606,2.1636569780062,-62.70443707372507,-0.46775104509401777,-0.014695762734659423,12.20718198243609,-0.07858107507328405,0.4680447199142712,0.3627751631033182,-0.307944752029068,0.0,-0.00503251353260339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8947368421052632,0.23065935710817043,-0.3010821290770436,0.023281628955166212,-0.5669606174432907,0.12242555601797678,-0.4866978338630694,0.05594685622617071,-0.4521697825323083,0.24611343027624472,-0.3845411505302167,-0.018072988818237164,0.09161964466999387,0.09530914199980045,0.6377119410739639,0.02676046843754123,0.12021857923497263,-0.17521858729598358,-0.26001790643169154,-0.3777879959232511,0.3124428825052591,-0.026220230257857233,0.0,-0.09821765865189819,1.2094791129800953,-0.2564349185758144,8.12570722925879,1.3193910249834377,0.8744132988025735,-0.8193645902418167,0.0,-0.052328789980263114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9473684210526315,0.2689420720629027,0.9356658216331621,0.09632961281518876,1.4781901671965332,0.2467443971523026,0.5687383328713584,0.03222877572786509,-0.08287448089966894,-0.35082983981190435,0.4223966898102524,-0.02818967947580557,0.006248219055928393,1.2169719714355416,1.280123625739636,-2.4710363360235172,-0.4262295081967214,-0.15346761940418466,-0.24474164684264213,0.06361046738222943,0.32784405107112585,-0.04220338737812521,0.0,-0.24212445697339585,-0.23769432392656878,-0.06910206836081018,-0.035446063758838985,-0.0625218713335075,-0.0645767223309603,0.11570366396197738,0.0,-0.2506806443198238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5789473684210527,-0.37762690402193694,1.1497718586749346,-0.7464807344064953,2.082581985708824,-1.122903294716005,1.0326841351211729,-1.0596130975060343,-0.18799019612022883,-1.0284514281245714,0.1718953709554539,0.05171522530202737,-1.2280314165481327,2.96610762437038,-0.20131935757936867,0.6446087685062346,-0.2950819672131148,1.0125675429336904,1.1382084692485352,-1.3200148855529716,-0.9899291743337589,-0.04220338737812521,0.0,0.40250948997141917,-0.10106722595298899,-0.09030024992535379,-0.028655120182452875,-0.06261793347827367,-0.07037381198923601,0.11752047594523234,0.0,-0.43293109097216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10526315789473684,1.265888959683864,-0.2959460406708749,0.7452650664259283,0.11417871167535289,0.7497191770357349,0.14500321869409444,-0.608044948730677,0.2967228404326938,-0.7856321303866599,-0.6422446666195388,0.4668186777929124,-0.7758798584853103,1.7688656273631251,0.07093911463557497,-3.3317608892950674,-0.45901639344262296,0.4369720441658915,0.4736368775597712,-0.5212709948547588,1.05905323845134,-0.04088592401722465,0.0,-0.043894402797078506,0.1891801562075127,0.037009003349997516,-0.010460166418683388,-0.06536854561562234,-6.457955739540462e-05,0.07786708579974015,0.0,-0.32617411035909827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15789473684210525,0.43862210236139076,0.45359012846378566,0.5967846319725381,0.2973184375115919,0.7280496757498378,0.1696799011959291,1.3693180467452637,0.003275623251717423,1.6543311215906589,1.7844658645900093,0.26751567756157363,1.0752782560345489,0.9972107892002353,19.018555436714372,7.414869615181921,1.9890710382513663,-0.03622759176192915,0.005512380513890919,0.19448552350291273,0.07204189857335064,1.6692730489727057,-25.501457798082203,-0.8225464216733039,265.4053593988284,14.239189498729353,2.032550359665044,7.374240067584544,7.294219780382582,-3.8097394581485786,0.0,1.6708202248227686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47368421052631576,-0.5289051546150343,0.43725719750262587,-0.4124312807202831,0.39906863348827465,-0.46170656488259465,0.6066787701858214,-0.878268896471291,-0.0019414477924605837,-1.4116068795815724,-0.15241391315345135,-0.17731704920904207,-0.9360653336936036,-0.1637827595750332,-0.17538800186017944,-0.08898893610227229,1.6721311475409835,-1.9733702237000843,-1.8975623574847829,2.0877308175306024,0.28922630601928334,-0.04220338737812521,0.0,-1.1818445971645375,0.008405637975985588,-0.021141384175549827,-0.057741187091528284,-0.06567639912286098,-0.06903961285132681,0.11666851848831203,0.0,2.2595501073687045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05263157894736842,1.169647556239271,0.029378565269109425,1.3443340195522018,0.2709897244546156,1.2543975872843218,-0.12167124624130055,0.3337734943959056,1.0913949107593304,0.11177542719886882,0.4623295287284953,0.7598275571660972,-0.0766250978036557,0.5974532912717021,0.4985838143387956,1.2912375929933102,0.1748633879781421,-2.6613504793643705,-3.4310988573797743,-0.23183399142442296,1.8481188012135314,-0.0007977680169042025,0.0,0.11584132335199826,0.6638181995214354,-0.6673012729897163,4.666616934331416,1.7528823790714407,1.247981743775879,-1.1311740110284103,0.0,0.01689141154954831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9473684210526315,0.6242532597954642,-0.7542043967452076,-0.008716173529533551,-0.5279742165614935,-0.32727701842280105,-0.6225982427115792,-0.6967982846876064,-0.5498090318556814,-0.8123512043025014,-0.2698680168047413,0.5549534019170456,-0.6956892487715537,0.14585898488998966,-0.34435115029607105,-0.07303989073279873,-0.43715846994535523,-2.6613504793643705,-3.4310988573797743,-2.9207326202598294,-1.8217710259270654,-0.04220338737812521,0.0,-0.17207498876518704,-0.34150417544339745,-0.062750148590153,-0.06588505618446086,-0.0658012273383471,-0.07170316316536238,0.11701216167857192,0.0,-0.5104344980470007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10526315789473684,-2.021161980110428,-1.0970624511601186,-1.5799258569166021,-1.1492250475578494,-2.408708696957909,-1.1001162085972291,-1.0352604244069736,-1.1838863011703964,-0.08075470313530662,-1.1086276532180181,-3.005951707827923,-1.172496478849555,-0.36978238548192577,0.03659610613698541,0.24886591852276269,1.147540983606557,-0.7084913695409315,-0.6804905190813252,0.6034361812694187,-0.08799787630720676,-0.03238684917254443,0.0,0.5747412221772138,0.9947235985250964,3.1419622086703107,-0.2056643447772917,-0.010083112982889542,-0.03718977588712204,0.07908929246571257,0.0,1.4695707564570923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7894736842105263,0.689786796441737,-0.10761075484009791,0.6899041978607445,-0.0009136473217809228,0.37711562611081073,-0.2964267110025591,-0.2408762297460372,0.0089569481871323,-0.4742023610328298,0.15068590704664406,0.8375584253340771,-0.33637040715841826,-0.39508982709274987,0.6348606336738616,2.280376158670676,-0.46994535519125685,-2.6613504793643705,-3.4310988573797743,0.650225566232003,0.9721425436609499,-0.04220338737812521,0.0,0.4287477501601491,-0.27706444114119755,-0.09818016026871779,-0.06017510375554829,-0.06312425311062038,-0.07038045856571411,0.11740450454365066,0.0,-0.13855474971125567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
